observation,tempC_7to8,tempC_1to2,tempC_6to7,humidity_7to8,humidity_1to2,humidity_6to7,windspeedKmph_7to8,windspeedKmph_1to2,windspeedKmph_6to7,pressureMB_7to8,pressureMB_1to2,pressureMB_6to7,precipMM_7to8,precipMM_1to2,precipMM_6to7,weatherDesc_7to8,weatherDesc_1to2,weatherDesc_6to7
2015-03-07,27,33,23,25,16,33,5,5,11,1015,1012,1013,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-03-08,27,33,23,32,18,39,4,6,10,1016,1012,1013,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-03-09,25,32,25,26,18,31,13,7,5,1017,1014,1014,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-03-10,23,27,25,38,32,33,11,9,8,1014,1012,1012,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-03-11,28,34,25,27,16,29,7,8,9,1013,1009,1011,0.0,0.0,0.0,Patchy rain possible,Sunny,Patchy rain possible
2015-03-12,27,34,25,24,15,27,5,7,7,1013,1010,1011,0.0,0.0,0.0,Patchy rain possible,Sunny,Sunny
2015-03-13,28,34,25,24,15,27,6,9,9,1014,1010,1012,0.0,0.0,0.0,Clear,Sunny,Patchy rain possible
2015-03-14,27,34,24,26,14,27,7,8,7,1014,1010,1011,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-03-15,28,34,26,23,14,26,6,5,6,1013,1010,1011,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-03-16,29,35,26,22,13,25,5,7,8,1013,1009,1010,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-03-17,29,36,26,21,13,24,5,6,7,1013,1009,1010,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-03-18,30,36,27,22,15,25,5,8,8,1013,1009,1010,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-03-19,26,30,27,29,25,34,6,6,5,1011,1010,1011,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-03-21,30,36,30,27,18,28,11,6,5,1015,1011,1012,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-03-22,31,37,30,24,16,25,12,6,8,1014,1011,1011,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-03-23,32,39,29,21,14,28,5,4,10,1012,1009,1011,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-03-24,32,39,30,25,12,26,7,6,4,1012,1008,1009,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-03-25,33,37,32,19,13,20,9,11,5,1011,1008,1009,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-03-26,33,38,32,26,11,29,7,12,1,1013,1010,1012,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-03-27,32,37,30,34,12,31,4,9,6,1013,1010,1011,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-03-28,31,36,29,34,19,34,7,8,10,1013,1009,1010,0.0,0.0,0.1,Clear,Sunny,Patchy rain possible
2015-03-29,30,31,27,34,32,42,5,9,9,1011,1008,1010,0.0,0.0,0.1,Clear,Patchy rain possible,Patchy rain possible
2015-03-30,30,35,27,33,18,27,3,9,13,1012,1009,1009,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-03-31,29,34,24,26,10,14,10,18,10,1012,1009,1011,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-04-01,30,35,26,19,11,28,4,13,12,1012,1008,1009,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-04-02,28,36,26,36,12,34,8,16,13,1011,1007,1008,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-04-03,27,34,25,37,17,40,11,14,14,1011,1007,1008,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-04-04,26,33,24,37,20,46,12,18,12,1009,1005,1007,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-04-05,27,34,25,54,23,47,10,17,12,1009,1007,1008,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-04-06,28,35,25,40,13,38,4,13,13,1010,1006,1007,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-04-07,27,37,27,44,13,50,6,7,13,1010,1007,1008,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-04-08,29,37,28,43,19,45,7,6,11,1011,1008,1008,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-04-09,31,36,29,41,22,41,4,5,9,1011,1008,1009,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-04-10,28,34,27,49,27,56,5,4,12,1012,1009,1009,0.0,0.0,0.1,Partly cloudy,Partly cloudy,Sunny
2015-04-11,29,32,26,47,31,53,7,7,13,1012,1009,1010,0.0,0.0,0.0,Clear,Thundery outbreaks possible,Sunny
2015-04-12,28,33,25,50,18,45,2,9,11,1014,1010,1011,0.0,0.0,0.1,Clear,Sunny,Sunny
2015-04-13,32,38,29,24,13,29,6,11,10,1010,1006,1008,0.0,0.0,0.0,Clear,Sunny,Patchy rain possible
2015-04-14,32,38,29,26,13,30,5,11,10,1010,1006,1007,0.0,0.0,0.0,Clear,Sunny,Patchy rain possible
2015-04-15,32,38,29,27,15,31,6,10,11,1010,1006,1007,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-04-16,29,32,30,37,30,34,11,3,3,1015,1011,1011,0.0,0.0,0.0,Clear,Partly cloudy,Partly cloudy
2015-04-17,31,36,30,40,21,35,4,10,4,1013,1008,1008,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-04-18,32,38,32,33,18,30,8,11,12,1010,1005,1006,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-04-19,34,39,32,24,14,26,9,9,9,1009,1006,1007,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-04-20,34,40,31,20,14,24,6,4,13,1010,1007,1008,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-04-21,33,37,30,31,16,32,6,10,11,1010,1008,1008,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-04-22,30,36,30,42,25,47,9,10,10,1010,1007,1008,0.0,0.0,0.0,Clear,Sunny,Partly cloudy
2015-04-24,31,36,27,20,10,27,15,18,13,1011,1008,1009,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-04-25,29,38,28,40,16,43,10,7,16,1010,1007,1008,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-04-26,32,40,31,27,13,38,7,3,8,1010,1007,1008,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-04-27,33,40,29,28,13,37,7,7,15,1011,1008,1009,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-04-28,33,39,30,25,14,29,8,13,11,1009,1005,1006,0.0,0.0,0.0,Patchy rain possible,Sunny,Sunny
2015-04-29,32,39,29,31,9,40,15,20,15,1010,1007,1008,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-04-30,32,38,29,32,12,33,12,18,14,1011,1008,1009,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-05-01,32,38,29,31,15,38,12,16,14,1011,1008,1009,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-05-02,33,39,30,23,10,30,11,17,13,1010,1006,1007,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-05-03,33,39,29,29,13,45,8,11,16,1010,1007,1008,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-05-04,32,41,32,26,12,25,10,3,7,1010,1007,1007,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-05-05,35,40,31,21,13,35,3,6,15,1010,1006,1007,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-05-06,32,39,30,21,11,31,8,7,13,1010,1006,1006,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-05-07,33,39,30,26,17,31,7,5,14,1010,1006,1007,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-05-08,32,39,31,37,16,29,9,6,13,1010,1006,1006,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-05-09,32,38,31,30,17,27,10,6,1,1008,1005,1006,0.0,0.0,0.1,Clear,Sunny,Sunny
2015-05-10,34,38,30,24,16,27,9,10,14,1009,1005,1006,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-05-11,33,38,31,31,20,31,7,6,14,1009,1006,1006,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-05-12,31,38,30,43,19,45,7,9,15,1010,1006,1007,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-05-13,33,37,29,35,22,57,3,11,14,1009,1006,1007,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-05-14,33,32,29,38,39,50,2,4,9,1010,1007,1008,0.0,0.2,0.0,Partly cloudy,Light rain shower,Sunny
2015-05-15,33,36,31,31,23,36,7,4,8,1010,1006,1006,0.0,0.0,0.2,Clear,Sunny,Patchy rain possible
2015-05-16,34,39,32,36,20,37,6,6,16,1007,1004,1004,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-05-17,34,39,31,32,15,36,10,12,17,1005,1003,1003,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-05-18,33,39,30,37,18,44,12,15,17,1007,1004,1005,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-05-19,33,38,29,39,23,49,14,19,19,1007,1005,1006,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-05-20,30,39,30,51,22,48,15,18,15,1009,1006,1007,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-05-21,31,38,31,52,24,56,14,19,18,1009,1006,1007,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-05-22,30,38,30,55,22,45,13,19,15,1009,1006,1006,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-05-23,30,37,29,55,22,57,16,22,19,1008,1006,1006,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-05-24,30,37,28,56,29,63,19,19,20,1009,1007,1007,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-05-25,29,36,28,60,31,61,19,21,17,1010,1007,1008,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-05-26,29,36,28,59,29,58,16,19,17,1010,1007,1008,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-05-28,30,38,28,52,21,64,13,19,19,1008,1004,1006,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-05-29,31,39,29,51,22,59,12,18,17,1008,1005,1006,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-05-30,31,39,31,53,23,41,11,12,14,1009,1005,1006,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-05-31,33,38,31,31,17,29,13,18,15,1007,1004,1004,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-06-01,29,34,28,54,31,49,17,18,18,1005,1003,1005,0.0,0.0,0.0,Clear,Partly cloudy,Sunny
2015-06-02,30,36,28,47,26,53,13,17,18,1008,1005,1006,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-06-03,28,37,29,55,20,54,11,11,16,1008,1004,1004,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-06-04,31,39,31,52,20,48,8,4,12,1008,1003,1005,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-06-05,30,38,31,48,24,48,9,2,9,1009,1005,1007,0.0,0.0,0.0,Clear,Partly cloudy,Cloudy
2015-06-06,31,35,30,52,36,49,7,6,9,1008,1004,1005,0.3,0.7,0.0,Patchy rain possible,Moderate or heavy rain shower,Partly cloudy
2015-06-07,30,34,28,63,45,73,8,6,13,1006,1003,1004,0.0,2.0,0.8,Partly cloudy,Torrential rain shower,Patchy light rain with thunder
2015-06-08,30,31,26,53,53,77,7,5,15,1005,1003,1006,0.0,0.1,0.2,Clear,Patchy rain possible,Patchy rain possible
2015-06-09,28,33,27,59,39,66,8,10,13,1008,1004,1006,0.0,0.0,0.5,Partly cloudy,Sunny,Patchy rain possible
2015-06-10,29,32,27,61,51,78,5,11,13,1007,1004,1006,0.0,0.8,0.8,Clear,Moderate or heavy rain shower,Patchy rain possible
2015-06-11,29,33,27,62,49,79,6,9,14,1007,1004,1005,0.0,0.3,0.5,Clear,Patchy rain possible,Patchy rain possible
2015-06-12,28,30,24,67,63,89,12,14,13,1007,1004,1006,0.0,0.9,1.2,Partly cloudy,Moderate or heavy rain shower,Moderate rain at times
2015-06-13,24,28,24,81,66,88,13,13,14,1006,1004,1005,0.3,0.2,0.6,Light rain shower,Light rain shower,Light rain shower
2015-06-14,24,28,23,82,72,87,9,15,17,1006,1003,1005,0.0,0.8,0.3,Partly cloudy,Moderate or heavy rain shower,Light rain shower
2015-06-15,23,24,24,84,85,86,11,11,12,1006,1006,1006,0.0,0.1,0.1,Partly cloudy,Light rain shower,Light rain shower
2015-06-16,27,29,24,73,65,83,12,13,15,1005,1003,1004,0.0,1.1,0.2,Partly cloudy,Moderate or heavy rain shower,Light rain shower
2015-06-17,27,30,28,71,59,67,11,12,12,1003,1000,999,0.0,0.1,1.1,Clear,Light rain shower,Moderate or heavy rain shower
2015-06-18,26,29,25,73,65,86,7,11,9,1003,1001,1002,0.0,0.1,0.8,Partly cloudy,Patchy rain possible,Light rain shower
2015-06-19,26,26,24,75,78,89,9,14,15,1002,1001,1001,0.0,0.3,1.7,Partly cloudy,Patchy light rain,Moderate rain
2015-06-20,26,27,25,77,75,83,11,16,11,1001,998,999,0.0,0.1,0.0,Cloudy,Patchy rain possible,Partly cloudy
2015-06-21,26,28,24,77,71,87,9,16,14,1000,998,999,0.0,0.6,0.0,Partly cloudy,Moderate or heavy rain shower,Cloudy
2015-06-22,25,24,23,76,87,90,14,16,19,1000,1000,1001,0.0,1.1,1.4,Cloudy,Moderate rain,Moderate rain
2015-06-23,25,27,24,82,78,90,18,19,16,999,998,999,0.0,0.1,2.8,Overcast,Light rain shower,Moderate rain
2015-06-24,23,24,24,93,86,92,21,29,25,1002,1001,1001,2.0,0.6,0.5,Heavy rain,Moderate or heavy rain shower,Light rain shower
2015-06-25,24,24,24,88,87,90,21,22,22,1003,1003,1003,0.1,0.2,0.1,Light drizzle,Light rain shower,Light drizzle
2015-06-26,25,27,24,83,72,88,21,24,22,1003,1002,1003,0.0,0.0,0.2,Light drizzle,Partly cloudy,Light drizzle
2015-06-27,25,27,24,81,76,89,18,18,17,1005,1004,1005,0.0,0.0,0.0,Cloudy,Light rain shower,Partly cloudy
2015-06-28,25,26,24,82,79,88,13,14,13,1007,1006,1007,0.0,0.1,0.0,Cloudy,Light drizzle,Cloudy
2015-06-29,25,28,24,78,66,87,12,16,14,1009,1007,1008,0.0,0.4,0.1,Light rain shower,Light rain shower,Light rain shower
2015-07-01,25,28,24,79,72,88,13,17,15,1009,1008,1009,0.0,0.0,0.0,Cloudy,Partly cloudy,Cloudy
2015-07-02,25,29,25,79,63,85,14,18,17,1011,1008,1009,0.0,0.0,0.0,Light drizzle,Partly cloudy,Cloudy
2015-07-03,25,27,24,79,74,88,15,19,20,1010,1008,1009,0.0,0.0,0.1,Cloudy,Light drizzle,Patchy light drizzle
2015-07-04,24,26,24,81,75,88,21,22,22,1010,1009,1009,0.0,0.0,0.0,Cloudy,Overcast,Cloudy
2015-07-05,25,27,24,81,72,86,21,24,24,1008,1006,1006,0.0,0.0,0.0,Overcast,Light rain shower,Partly cloudy
2015-07-06,25,27,24,80,73,86,23,27,26,1006,1005,1005,0.0,0.0,0.0,Light drizzle,Light rain shower,Cloudy
2015-07-07,24,27,24,83,75,86,20,26,23,1005,1003,1005,0.1,0.1,0.1,Light drizzle,Light rain shower,Light drizzle
2015-07-08,25,28,24,82,71,87,18,21,23,1006,1005,1007,0.0,0.1,0.1,Light drizzle,Light rain shower,Light drizzle
2015-07-09,25,28,24,79,68,86,20,23,21,1007,1005,1005,0.0,0.2,0.0,Light rain shower,Light rain shower,Overcast
2015-07-10,24,28,24,82,71,86,20,24,24,1005,1002,1003,0.0,0.1,0.1,Overcast,Light rain shower,Light drizzle
2015-07-11,24,29,24,82,64,85,19,20,20,1005,1003,1004,0.0,0.1,0.1,Light drizzle,Patchy rain possible,Light drizzle
2015-07-12,25,29,24,77,64,86,13,17,14,1006,1005,1006,0.0,0.1,0.0,Cloudy,Patchy rain possible,Partly cloudy
2015-07-13,26,30,25,74,64,86,13,16,14,1008,1005,1006,0.0,0.4,0.0,Partly cloudy,Patchy rain possible,Cloudy
2015-07-14,27,30,25,73,59,84,13,18,17,1007,1004,1005,0.0,0.1,0.0,Partly cloudy,Patchy rain possible,Partly cloudy
2015-07-15,26,29,26,74,62,77,16,20,19,1004,1003,1003,0.0,0.1,0.2,Partly cloudy,Patchy rain possible,Light rain shower
2015-07-16,25,29,25,81,67,85,14,19,18,1003,1000,1001,0.0,0.0,0.1,Overcast,Patchy rain possible,Light drizzle
2015-07-17,25,26,24,77,77,86,16,19,17,1002,1001,1002,0.0,0.1,0.1,Light drizzle,Light rain shower,Light drizzle
2015-07-18,25,27,24,83,74,87,14,19,18,1004,1002,1003,0.1,0.1,0.1,Light rain shower,Light rain shower,Light drizzle
2015-07-19,24,24,23,85,85,91,19,21,20,1004,1003,1004,0.1,0.2,0.9,Light drizzle,Light rain,Light rain
2015-07-20,24,26,23,84,77,89,19,17,14,1004,1002,1003,0.1,0.1,0.0,Light drizzle,Patchy light drizzle,Overcast
2015-07-21,25,26,24,83,77,86,16,19,16,1004,1002,1003,0.1,0.2,0.4,Light drizzle,Light rain shower,Light rain shower
2015-07-22,25,25,24,83,86,91,14,15,14,1004,1003,1003,0.0,0.2,0.2,Cloudy,Light rain shower,Light drizzle
2015-07-23,25,29,24,80,68,87,11,16,14,1004,1003,1005,0.0,0.1,0.0,Cloudy,Patchy rain possible,Cloudy
2015-07-24,25,29,24,81,66,87,13,17,21,1006,1004,1006,0.0,0.1,0.4,Light drizzle,Light rain shower,Light rain shower
2015-07-25,24,26,23,83,75,87,18,21,19,1007,1005,1005,0.1,0.1,0.1,Light drizzle,Light rain shower,Light rain shower
2015-07-26,23,26,23,84,74,88,19,22,21,1005,1004,1006,0.0,0.1,0.8,Light drizzle,Light rain shower,Light rain shower
2015-07-27,24,23,22,83,86,89,22,25,22,1007,1006,1007,0.0,0.9,0.3,Cloudy,Moderate rain,Light rain shower
2015-07-28,23,23,22,87,85,89,25,27,21,1006,1006,1007,0.3,0.4,1.0,Light rain shower,Light rain shower,Light rain shower
2015-07-29,23,24,23,85,83,90,20,20,19,1007,1006,1007,0.1,0.2,0.4,Light rain shower,Light rain shower,Light rain shower
2015-07-30,24,26,23,85,76,88,21,21,20,1008,1007,1008,0.1,0.1,0.1,Light rain shower,Light rain shower,Light drizzle
2015-07-31,24,26,23,82,73,88,16,22,18,1008,1006,1008,0.0,0.1,0.0,Light drizzle,Light rain shower,Overcast
2015-08-01,24,26,23,85,74,88,16,17,15,1009,1008,1009,0.0,0.1,0.1,Cloudy,Light rain shower,Light drizzle
2015-08-02,24,27,23,83,71,88,14,18,16,1011,1008,1009,0.1,0.2,0.1,Light drizzle,Light rain shower,Light drizzle
2015-08-04,23,23,22,86,88,92,19,20,21,1007,1006,1006,0.1,0.2,0.7,Light drizzle,Light rain,Light rain
2015-08-05,22,23,22,90,84,91,18,22,19,1006,1005,1006,0.0,0.1,0.0,Light drizzle,Light rain shower,Overcast
2015-08-06,22,25,23,91,83,92,19,21,17,1006,1004,1005,0.7,0.1,0.2,Moderate rain,Light rain shower,Light drizzle
2015-08-07,24,27,23,87,75,90,14,17,14,1006,1004,1006,0.1,0.1,0.1,Light drizzle,Light rain shower,Light drizzle
2015-08-08,24,27,23,84,76,90,11,14,11,1007,1005,1006,0.1,0.1,0.1,Light drizzle,Light rain shower,Light drizzle
2015-08-09,24,27,24,84,74,91,9,15,9,1005,1003,1003,0.0,0.1,0.1,Cloudy,Light rain shower,Light drizzle
2015-08-10,25,28,24,82,71,92,7,13,11,1005,1003,1004,0.0,0.0,0.6,Cloudy,Patchy rain possible,Light rain shower
2015-08-11,25,26,23,85,83,94,5,6,10,1007,1005,1006,0.0,0.4,0.8,Cloudy,Light rain shower,Light rain
2015-08-12,24,25,23,85,85,95,6,9,8,1008,1006,1007,0.0,0.4,0.3,Cloudy,Light rain,Light drizzle
2015-08-13,25,27,23,82,72,91,13,15,12,1007,1005,1006,0.0,0.2,0.2,Cloudy,Light rain shower,Light drizzle
2015-08-14,23,27,23,93,78,93,8,11,12,1007,1005,1007,0.2,0.4,0.1,Light rain,Light rain shower,Light rain shower
2015-08-15,25,28,23,80,71,90,11,16,14,1008,1006,1008,0.0,0.4,0.0,Cloudy,Patchy rain possible,Cloudy
2015-08-16,25,28,23,77,72,91,13,16,13,1010,1008,1009,0.0,0.4,0.0,Partly cloudy,Light rain shower,Cloudy
2015-08-17,25,28,24,78,72,93,12,13,10,1009,1006,1008,0.0,0.5,0.2,Partly cloudy,Light rain shower,Light rain shower
2015-08-18,26,29,24,76,63,91,9,11,9,1009,1007,1009,0.0,0.2,0.0,Partly cloudy,Patchy rain possible,Partly cloudy
2015-08-19,26,30,24,73,62,89,7,14,11,1011,1008,1010,0.0,0.1,0.0,Clear,Patchy rain possible,Partly cloudy
2015-08-20,25,29,23,77,67,89,11,14,12,1011,1008,1010,0.0,0.2,0.0,Partly cloudy,Light rain shower,Cloudy
2015-08-21,25,27,23,79,73,88,15,18,16,1010,1008,1010,0.0,0.0,0.1,Cloudy,Light rain shower,Light drizzle
2015-08-22,23,25,23,88,79,91,13,15,12,1009,1007,1008,0.1,0.1,0.0,Light drizzle,Light rain shower,Cloudy
2015-08-23,24,25,23,85,79,91,14,15,13,1009,1007,1009,0.0,0.0,0.0,Light drizzle,Light rain shower,Cloudy
2015-08-24,24,27,22,81,70,91,13,17,12,1010,1008,1010,0.0,0.1,0.0,Overcast,Light rain shower,Cloudy
2015-08-25,24,26,22,81,77,91,14,17,11,1010,1007,1008,0.1,0.2,0.0,Light rain shower,Light rain shower,Overcast
2015-08-26,24,27,23,84,72,90,13,17,13,1009,1006,1007,0.0,0.1,0.1,Light drizzle,Light rain shower,Light drizzle
2015-08-27,26,28,24,76,66,91,10,15,11,1008,1005,1007,0.0,0.1,0.1,Patchy rain possible,Patchy rain possible,Light rain shower
2015-08-28,25,27,23,79,76,92,9,14,10,1008,1006,1007,0.0,0.6,0.0,Partly cloudy,Light rain shower,Cloudy
2015-08-29,25,28,23,80,70,92,9,14,9,1008,1006,1007,0.0,0.3,0.2,Cloudy,Patchy rain possible,Light rain shower
2015-08-30,25,28,23,79,70,92,9,14,10,1008,1006,1008,0.0,0.2,0.1,Partly cloudy,Patchy rain possible,Light rain shower
2015-08-31,25,28,23,77,66,90,12,15,9,1010,1007,1009,0.0,0.2,0.0,Partly cloudy,Patchy rain possible,Partly cloudy
2015-09-01,24,26,23,85,77,93,10,14,10,1007,1004,1006,0.4,0.3,0.1,Moderate or heavy rain shower,Heavy rain at times,Patchy rain possible
2015-09-02,26,27,21,69,64,94,8,12,9,1008,1006,1008,0.0,0.2,0.4,Cloudy,Patchy rain possible,Patchy rain possible
2015-09-03,25,30,22,70,45,87,3,8,12,1010,1008,1010,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-09-04,26,29,26,71,58,71,4,3,5,1013,1012,1012,0.0,0.0,0.0,Partly cloudy,Partly cloudy,Partly cloudy
2015-09-05,24,25,22,85,81,94,12,15,11,1008,1006,1007,0.1,0.2,0.3,Patchy rain possible,Heavy rain at times,Moderate rain at times
2015-09-07,25,28,26,69,63,72,7,12,12,1012,1009,1008,0.0,0.3,0.6,Partly cloudy,Light rain shower,Light rain shower
2015-09-08,26,28,23,65,63,90,4,3,5,1011,1009,1010,0.0,0.2,1.0,Partly cloudy,Light rain shower,Patchy rain possible
2015-09-09,24,26,23,82,74,88,6,5,6,1011,1008,1010,0.0,0.1,0.0,Overcast,Patchy light drizzle,Partly cloudy
2015-09-10,26,28,24,71,71,92,6,7,6,1011,1008,1009,0.0,1.1,0.7,Partly cloudy,Moderate or heavy rain shower,Patchy rain possible
2015-09-11,27,31,25,70,51,79,5,7,3,1010,1007,1008,0.0,0.2,0.3,Clear,Patchy rain possible,Patchy rain possible
2015-09-12,28,29,24,73,71,92,7,8,8,1009,1007,1009,0.0,1.1,1.7,Clear,Moderate or heavy rain shower,Moderate or heavy rain shower
2015-09-13,25,27,23,81,75,94,8,9,8,1010,1008,1009,0.2,0.0,0.4,Light rain shower,Partly cloudy,Light rain shower
2015-09-14,26,27,23,81,81,95,8,10,6,1009,1007,1008,0.0,1.0,1.2,Partly cloudy,Moderate or heavy rain shower,Moderate rain at times
2015-09-15,26,28,24,80,72,95,7,9,9,1008,1005,1007,0.0,0.4,0.2,Partly cloudy,Patchy rain possible,Light rain shower
2015-09-16,25,26,24,86,79,85,12,12,10,1008,1007,1007,0.0,0.0,0.0,Light drizzle,Patchy rain possible,Patchy rain possible
2015-09-17,24,27,22,83,75,94,8,11,8,1008,1005,1007,0.1,0.3,0.3,Moderate rain at times,Heavy rain at times,Moderate rain at times
2015-09-18,25,27,23,80,73,92,7,10,8,1008,1005,1007,0.0,0.3,0.6,Patchy rain possible,Heavy rain at times,Heavy rain at times
2015-09-19,25,27,23,79,74,93,7,10,7,1008,1005,1007,0.1,0.3,0.6,Patchy rain possible,Moderate or heavy rain shower,Heavy rain at times
2015-09-20,25,27,22,82,76,92,9,12,9,1008,1006,1008,0.0,0.3,0.2,Patchy rain possible,Heavy rain at times,Moderate rain at times
2015-09-21,23,25,22,84,77,93,14,19,8,1007,1005,1007,0.1,0.0,0.0,Light drizzle,Partly cloudy,Partly cloudy
2015-09-22,25,28,24,79,65,86,13,15,11,1008,1006,1008,0.0,0.0,0.0,Partly cloudy,Sunny,Sunny
2015-09-23,25,28,23,77,66,95,6,9,8,1011,1009,1011,0.0,0.1,0.3,Clear,Patchy rain possible,Patchy rain possible
2015-09-24,25,28,23,77,64,94,7,12,6,1011,1008,1010,0.0,0.0,0.0,Clear,Sunny,Partly cloudy
2015-09-25,25,29,21,69,53,92,7,12,7,1010,1008,1009,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-09-26,26,29,22,64,47,86,5,9,7,1011,1009,1010,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-09-27,27,30,23,53,42,82,3,6,6,1012,1008,1009,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-09-28,27,31,24,64,44,70,7,6,6,1011,1008,1009,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-09-29,27,30,24,57,53,72,10,11,7,1011,1008,1009,0.0,0.1,0.1,Clear,Patchy rain possible,Patchy rain possible
2015-09-30,28,32,25,55,41,56,11,14,10,1012,1009,1011,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-10-01,28,32,26,51,42,60,10,10,9,1012,1010,1011,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-10-02,29,31,24,64,61,93,8,7,8,1013,1010,1012,0.0,0.6,0.4,Patchy rain possible,Moderate or heavy rain shower,Patchy light rain with thunder
2015-10-03,27,28,24,74,76,94,7,9,7,1013,1011,1012,0.0,1.4,0.2,Partly cloudy,Moderate or heavy rain shower,Patchy rain possible
2015-10-04,27,29,24,73,68,91,8,7,6,1013,1010,1012,0.0,0.6,0.2,Clear,Patchy rain possible,Patchy rain possible
2015-10-05,28,32,25,66,46,66,6,9,6,1012,1009,1010,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-10-06,28,32,25,43,35,47,8,10,8,1011,1008,1009,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-10-07,30,32,26,40,34,53,6,8,4,1010,1008,1010,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-10-08,30,32,25,38,36,60,6,7,3,1010,1007,1009,0.0,0.0,0.0,Clear,Partly cloudy,Sunny
2015-10-09,30,32,24,45,38,92,3,7,9,1009,1007,1009,0.0,0.0,0.0,Clear,Sunny,Sunny
2015-10-11,28,32,24,60,48,87,5,6,8,1012,1010,1012,0.0,0.0,0.1,Partly cloudy,Partly cloudy,Patchy rain possible
